order_id,customer_id,order_date,order_status
ORD10973,C00134,2025-01-08,Cancelled
ORD10974,C01412,2025-11-01,Completed
ORD10975,C04394,2025-01-05,Completed
ORD10976,C03947,2025-10-10,Completed
ORD10977,C02197,2025-08-05,Completed
ORD10978,C02569,2025-04-14,Completed
ORD10979,C04994,2025-03-17,
ORD10980,C01483,2025-03-29,Completed
ORD10981,C01047,2025-09-21,Completed
ORD10982,C00848,2025-07-24,Completed
ORD10983,C00172,2025-04-15,Completed
ORD10984,C04396,2025-04-22,Pending
ORD10985,C01430,2025-03-18,Completed
ORD10986,C01364,2025-09-11,Completed
ORD10987,C01848,2025-06-06,Completed
ORD10988,C01133,2025-05-18,Completed
ORD10989,C03211,2025-01-30,Completed
ORD10990,C01756,2025-10-12,Completed
ORD10991,C00668,2025-05-11,Pending
ORD10992,C04451,2025-10-27,Cancelled
ORD10993,C04874,2025-05-19,Completed
ORD10994,C01367,2025-12-10,Completed
ORD10995,C01759,2025-12-18,Completed
ORD10996,C01040,2025-04-01,Completed
ORD10997,C02467,2025-08-06,Pending
ORD10998,C03238,2025-03-03,Completed
ORD10999,C04782,2025-10-18,Completed
ORD11000,C00665,2025-01-24,Completed
ORD11001,C00769,2025-09-18,Completed
ORD11002,C01613,2025-03-17,Completed
ORD11003,C01966,2025-11-26,Completed
ORD11004,C03655,2025-12-21,Completed
ORD11005,C01463,2025-02-11,Pending
ORD11006,C02130,2025-06-26,Cancelled
ORD11007,C02927,2025-06-04,Completed
ORD11008,C03659,2025-03-09,Completed
ORD11009,C03917,2025-01-15,Returned
ORD11010,C00421,2025-05-16,Completed
ORD11011,C04034,2025-05-15,Pending
ORD11012,C02083,2025-03-26,Completed
ORD11013,C02812,2025-11-11,Cancelled
ORD11014,C03707,2025-04-13,Completed
ORD11015,C01789,2025-09-09,Completed
ORD11016,C04220,2025-07-06,Cancelled
ORD11017,C00428,2025-09-26,Completed
ORD11018,C03588,2025-05-18,Completed
ORD11019,C01189,2025-01-26,Pending
ORD11020,C00428,2025-07-24,Cancelled
ORD11021,C00037,2025-11-28,Completed
ORD11022,C02020,2025-01-02,Completed
ORD11023,C03725,2025-09-07,Completed
ORD11024,C03562,2025-12-07,Completed
ORD11025,C03957,2025-07-06,Completed
ORD11026,C02915,2025-10-25,Completed
ORD11027,C03619,2025-09-07,Completed
ORD11028,C02599,2025-08-28,Completed
ORD11029,C01854,2025-04-30,Completed
ORD11030,C01822,2025-09-14,Completed
ORD11031,C04087,2025-10-29,Completed
ORD11032,C01511,2025-05-07,Completed
ORD11033,C04851,2025-05-30,Cancelled
ORD11034,C00459,2025-06-17,Completed
ORD11035,C04868,2025-05-29,Cancelled
ORD11036,C03757,2025-07-14,Pending
ORD11037,C00859,2025-11-10,Completed
ORD11038,C03796,2025-09-26,Completed
ORD11039,C01257,2025-12-13,Completed
ORD11040,C03780,2025-11-07,Completed
ORD11041,C03284,2025-03-21,Completed
ORD11042,C04432,2025-01-19,Completed
ORD11043,C02894,2025-03-23,Completed
ORD11044,C02148,2025-12-03,Completed
ORD11045,C03724,2025-06-17,Completed
ORD11046,C00949,2025-08-19,Returned
ORD11047,C02011,2025-08-17,Completed
ORD11048,C00446,2025-02-10,Completed
ORD11049,C00187,2025-02-02,Completed
ORD11050,C03656,2025-06-14,Completed
ORD11051,C02705,2025-06-20,Cancelled
ORD11052,C03207,2025-08-21,Completed
ORD11053,C02411,2025-09-03,Completed
ORD11054,C03018,2025-02-27,Completed
ORD11055,C03430,2025-08-21,Returned
ORD11056,C02488,2025-06-02,Completed
ORD11057,C04955,2025-11-07,Completed
ORD11058,C04618,2025-01-22,Returned
ORD11059,C04022,2025-03-05,Returned
ORD11060,C03266,2025-09-07,Completed
ORD11061,C04028,2025-09-23,Returned
ORD11062,C04221,2025-01-27,Completed
ORD11063,C00149,2025-03-26,Completed
ORD11064,C04716,2025-03-11,Completed
ORD11065,C00016,2025-01-05,Completed
ORD11066,C01757,2025-04-25,Completed
ORD11067,C00989,2025-10-01,Completed
ORD11068,C00987,2025-06-13,Returned
ORD11069,C02564,2025-12-17,Completed
ORD11070,C01606,2025-11-12,Completed
ORD11071,C01591,2025-01-29,Pending
ORD11072,C01883,2025-09-18,Completed
ORD11073,C01560,2025-07-09,Completed
ORD11074,C01686,2025-02-23,Completed
ORD11075,C03613,2025-04-23,Completed
ORD11076,C01238,2025-12-31,Completed
ORD11077,C03025,2025-12-22,Completed
ORD11078,C02217,2025-10-10,Completed
ORD11079,C04469,2025-02-25,Pending
ORD11080,C04433,2025-09-13,Returned
ORD11081,C02990,2025-10-17,Completed
ORD11082,C03789,2025-04-27,Completed
ORD11083,C01454,2025-11-25,Completed
ORD11084,C01091,2025-09-04,Completed
ORD11085,C00320,2025-11-15,Completed
ORD11086,C01174,2025-09-25,Completed
ORD11087,C04711,2025-10-04,Completed
ORD11088,C01726,2025-10-23,Completed
ORD11089,C00320,2025-08-03,Completed
ORD11090,C00256,2025-05-22,Completed
ORD11091,C03769,2025-10-15,Completed
ORD11092,C01610,2025-01-21,Pending
ORD11093,C01824,2025-10-05,Completed
ORD11094,C03175,2025-10-24,Completed
ORD11095,C04682,2025-05-12,Completed
ORD11096,C03219,2025-09-03,Completed
ORD11097,C03832,2025-11-29,Completed
ORD11098,C04406,2025-07-28,Completed
ORD11099,C02233,2025-05-21,Completed
ORD11100,C00527,2025-03-03,Completed
ORD11101,C02876,2025-02-11,Completed
ORD11102,C00867,2025-06-25,Completed
ORD11103,C01364,2025-08-14,Pending
ORD11104,C01436,2025-06-15,Completed
ORD11105,C03764,2025-04-28,Completed
ORD11106,C00840,2025-09-16,Pending
ORD11107,C00381,2025-09-27,Completed
ORD11108,C01111,2025-06-22,Completed
ORD11109,C02470,2025-03-31,Completed
ORD11110,C00136,2025-03-09,Completed
ORD11111,C03895,2025-04-03,Completed
ORD11112,C03051,2025-03-23,Completed
ORD11113,C02817,2025-03-28,Completed
ORD11114,C01206,2025-05-04,Completed
ORD11115,C00988,2025-12-25,Completed
ORD11116,C01816,2025-05-28,Completed
ORD11117,C03163,2025-07-16,Completed
ORD11118,C04442,2025-03-23,Completed
ORD11119,C03785,2025-08-13,Pending
ORD11120,C02994,2025-10-26,Completed
ORD11121,C01081,2025-08-27,Completed
ORD11122,C03819,2025-02-26,Cancelled
ORD11123,C04685,2025-09-18,Returned
ORD11124,C02254,2025-07-28,Completed
ORD11125,C02888,2025-04-07,Returned
ORD11126,C02468,2025-07-21,Returned
ORD11127,C02715,2025-11-23,Completed
ORD11128,C02347,2025-02-01,Completed
ORD11129,C03122,2025-10-03,Completed
ORD11130,C02127,2025-12-20,Cancelled
ORD11131,C04375,2025-08-12,Completed
ORD11132,C04879,2025-09-16,Completed
ORD11133,C00769,2025-08-07,Cancelled
ORD11134,C02379,2025-07-25,Completed
ORD11135,C01031,2025-10-17,Completed
ORD11136,C04076,2025-09-03,Pending
ORD11137,C01582,2025-07-19,Pending
ORD11138,C00160,2025-06-16,Completed
ORD11139,C04891,2025-01-02,Completed
ORD11140,C00528,2025-02-13,Completed
ORD11141,C00192,2025-01-17,Completed
ORD11142,C03858,2025-10-04,Completed
ORD11143,C00958,2025-09-23,Completed
ORD11144,C03348,2025-04-15,Completed
ORD11145,C02050,2025-02-06,Completed
ORD11146,C04424,2025-09-06,Cancelled
ORD11147,C00391,2025-04-17,Completed
ORD11148,C01524,2025-06-12,Completed
ORD11149,C04221,2025-02-15,Completed
ORD11150,C01630,2025-04-29,Completed
ORD11151,C01230,2025-03-24,Completed
ORD11152,C02116,2025-11-29,Completed
ORD11153,C03025,2025-05-16,Cancelled
ORD11154,C02868,2025-05-26,Pending
ORD11155,C02320,2025-09-04,Completed
ORD11156,C03635,2025-09-23,Completed
ORD11157,C04913,2025-03-31,Completed
ORD11158,C02316,2025-08-13,Cancelled
ORD11159,C03766,2025-02-08,Completed
ORD11160,C02555,2025-01-13,Completed
ORD11161,C03211,2025-10-13,Completed
ORD11162,C03682,2025-10-19,Pending
ORD11163,C04734,2025-05-14,Completed
ORD11164,C00048,2025-12-15,Pending
ORD11165,C03080,2025-03-03,Completed
ORD11166,C03870,2025-08-08,Completed
ORD11167,C04358,2025-03-26,Completed
ORD11168,C03709,2025-07-12,Completed
ORD11169,C04595,2025-03-09,Completed
ORD11170,C04957,2025-04-15,Completed
ORD11171,C04462,2025-09-10,Completed
ORD11172,C04045,2025-10-16,Completed
ORD11173,C04917,2025-02-05,Completed
ORD11174,C04099,2025-02-09,Completed
ORD11175,C00676,2025-03-24,Completed
ORD11176,C01780,2025-06-11,Returned
ORD11177,C04550,2025-02-27,Completed
ORD11178,C03559,2025-09-02,Completed
ORD11179,C00276,2025-03-30,Completed
ORD11180,C01404,2025-03-29,Returned
ORD11181,C02660,2025-02-22,Completed
ORD11182,C01637,2025-04-09,Completed
ORD11183,C03435,2025-03-08,Pending
ORD11184,C04158,2025-05-28,Completed
ORD11185,C01883,2025-09-07,Cancelled
ORD11186,C01502,2025-10-05,Completed
ORD11187,C04097,2025-05-11,Completed
ORD11188,C00814,2025-03-27,Completed
ORD11189,C01087,2025-01-30,Completed
ORD11190,C02174,2025-05-06,Completed
ORD11191,C00382,2025-10-16,Completed
ORD11192,C04431,2025-03-22,Completed
ORD11193,C00965,2025-03-20,Completed
ORD11194,C03945,2025-11-13,Completed
ORD11195,C03432,2025-08-09,Cancelled
ORD11196,C03822,2025-09-20,Completed
ORD11197,C00214,2025-04-09,Completed
ORD11198,C04016,2025-03-28,Completed
ORD11199,C02184,2025-01-26,Completed
ORD11200,C04993,2025-04-21,Completed
ORD11201,C02870,2025-02-11,Completed
ORD11202,C03989,2025-08-01,Cancelled
ORD11203,C04384,2025-05-13,Completed
ORD11204,C00921,2025-06-05,Returned
ORD11205,C00834,2025-11-01,Returned
ORD11206,C03120,2025-09-11,Completed
ORD11207,C00817,2025-10-12,Completed
ORD11208,C02674,2025-02-04,Completed
ORD11209,C01257,2025-01-02,Completed
ORD11210,C02227,2025-11-15,Pending
ORD11211,C03495,2025-06-29,Completed
ORD11212,C04202,2025-06-22,Completed
ORD11213,C04670,2025-05-15,Completed
ORD11214,C03058,2025-07-26,Completed
ORD11215,C02376,2025-12-16,Completed
ORD11216,C04768,2025-04-20,Cancelled
ORD11217,C02066,2025-01-28,Completed
ORD11218,C00386,2025-08-25,Completed
ORD11219,C01431,2025-10-08,Completed
ORD11220,C04984,2025-11-13,Completed
ORD11221,C01349,2025-03-13,Completed
ORD11222,C03872,2025-12-04,Returned
ORD11223,C02629,2025-01-25,Completed
ORD11224,C01432,2025-06-22,Completed
ORD11225,C02036,2025-03-02,Cancelled
ORD11226,C01283,2025-04-05,Completed
ORD11227,C01383,2025-07-10,Completed
ORD11228,C02339,2025-12-13,Pending
ORD11229,C04671,2025-07-07,Completed
ORD11230,C00098,2025-05-07,Cancelled
ORD11231,C00110,2025-08-20,Completed
ORD11232,C02599,2025-10-07,Completed
ORD11233,C02706,2025-05-09,Completed
ORD11234,C03846,2025-08-14,Completed
ORD11235,C01948,2025-11-13,Completed
ORD11236,C03619,2025-12-08,Completed
ORD11237,C04262,2025-04-08,Completed
ORD11238,C00090,2025-08-16,Completed
ORD11239,C00660,2025-07-28,Completed
ORD11240,C04453,2025-01-03,Completed
ORD11241,C03492,2025-04-03,Completed
ORD11242,C03956,2025-11-15,Completed
ORD11243,C00107,2025-11-08,Cancelled
ORD11244,C04738,2025-01-20,Completed
ORD11245,C01710,2025-08-27,Returned
ORD11246,C01116,2025-03-28,Completed
ORD11247,C00913,2025-09-13,Completed
ORD11248,C02247,2025-09-30,Completed
ORD11249,C01782,2025-07-24,Completed
ORD11250,C02341,2025-11-21,Cancelled
ORD11251,C02916,2025-06-05,Completed
ORD11252,C00208,2025-12-14,Returned
ORD11253,C01494,2025-11-01,Completed
ORD11254,C02967,2025-07-15,Completed
ORD11255,C00159,2025-12-07,Completed
ORD11256,C04282,2025-05-24,Completed
ORD11257,C02464,2025-02-06,Completed
ORD11258,C02223,2025-10-20,Completed
ORD11259,C01039,2025-10-03,Completed
ORD11260,C02688,2025-07-25,Completed
ORD11261,C01096,2025-03-11,Completed
ORD11262,C01918,2025-07-02,Completed
ORD11263,C00672,2025-12-06,Completed
ORD11264,C02459,2025-09-19,Completed
ORD11265,C03328,2025-04-07,Completed
ORD11266,C01988,2025-10-04,Returned
ORD11267,C00379,2025-06-29,Completed
ORD11268,C02075,2025-07-20,Completed
ORD11269,C03888,2025-01-04,
ORD11270,C02154,2025-04-28,Completed
ORD11271,C00860,2025-09-07,Completed
ORD11272,C04967,2025-04-09,Completed
ORD11273,C03585,2025-03-24,Completed
ORD11274,C00537,2025-01-18,Completed
ORD11275,C02153,2025-06-17,Completed
ORD11276,C01647,2025-11-27,Completed
ORD11277,C02056,2025-08-17,Cancelled
ORD11278,C04847,2025-07-23,Completed
ORD11279,C01471,2025-08-04,Completed
ORD11280,C00411,2025-09-28,Completed
ORD11281,C04987,2025-11-06,Completed
ORD11282,C02951,2025-06-21,Completed
ORD11283,C02622,2025-04-10,Completed
ORD11284,C04837,2025-11-04,Cancelled
ORD11285,C03907,2025-10-03,Completed
ORD11286,C00667,2025-08-07,Returned
ORD11287,C03435,2025-09-21,Completed
ORD11288,C00354,2025-11-16,Completed
ORD11289,C02704,2025-02-09,Completed
ORD11290,C04706,2025-10-09,Pending
ORD11291,C04157,2025-10-11,Completed
ORD11292,C02342,2025-11-26,Completed
ORD11293,C03890,2025-04-10,Completed
ORD11294,C00685,2025-09-01,Completed
ORD11295,C03708,2025-09-18,Pending
ORD11296,C02646,2025-05-31,Completed
ORD11297,C03780,2025-05-27,Completed
ORD11298,C03786,2025-01-12,Completed
ORD11299,C00325,2025-09-24,Pending
ORD11300,C02801,2025-06-23,Completed
ORD11301,C04158,2025-12-09,Completed
ORD11302,C02557,2025-10-04,Completed
ORD11303,C03394,2025-05-26,Pending
ORD11304,C01898,2025-03-27,Completed
ORD11305,C02992,2025-06-07,Completed
ORD11306,C00582,2025-06-14,Completed
ORD11307,C02981,2025-03-18,Completed
ORD11308,C03719,2025-01-27,Completed
ORD11309,C02821,2025-07-16,Completed
ORD11310,C03193,2025-07-25,Pending
ORD11311,C04625,2025-10-03,Completed
ORD11312,C04423,2025-01-30,Completed
ORD11313,C01031,2025-08-19,Completed
ORD11314,C01225,2025-01-14,Completed
ORD11315,C04574,2025-06-16,Completed
ORD11316,C03261,2025-05-02,Completed
ORD11317,C03461,2025-05-23,Returned
ORD11318,C03352,2025-01-21,Completed
ORD11319,C03292,2025-11-21,Completed
ORD11320,C04622,2025-04-13,Completed
ORD11321,C01956,2025-09-06,Completed
ORD11322,C02695,2025-12-22,Completed
ORD11323,C01726,2025-09-21,Completed
ORD11324,C01652,2025-04-26,Completed
ORD11325,C00729,2025-05-15,Completed
ORD11326,C02040,2025-11-30,Completed
ORD11327,C02930,2025-05-27,Completed
ORD11328,C02660,2025-10-23,Cancelled
ORD11329,C01349,2025-09-14,Completed
ORD11330,C01425,2025-01-05,Completed
ORD11331,C03520,2025-08-11,Completed
ORD11332,C01701,2025-05-13,Completed
ORD11333,C03674,2025-12-24,Pending
ORD11334,C00719,2025-01-18,Completed
ORD11335,C00175,2025-01-11,Completed
ORD11336,C04399,2025-02-12,Completed
ORD11337,C00322,2025-01-11,Completed
ORD11338,C01375,2025-08-03,Completed
ORD11339,C03354,2025-02-16,Completed
ORD11340,C04594,2025-01-07,Completed
ORD11341,C04190,2025-07-27,Completed
ORD11342,C02527,2025-12-22,Completed
ORD11343,C04755,2025-02-05,Completed
ORD11344,C01177,2025-09-11,Cancelled
ORD11345,C03984,2025-07-31,Completed
ORD11346,C00029,2025-03-17,Returned
ORD11347,C04989,2025-06-01,Pending
ORD11348,C01326,2025-07-01,Completed
ORD11349,C00697,2025-03-20,Completed
ORD11350,C04702,2025-03-01,Completed
ORD11351,C01650,2025-07-08,Completed
ORD11352,C03740,2025-06-17,Completed
ORD11353,C01281,2025-09-04,Completed
ORD11354,C04853,2025-08-26,Completed
ORD11355,C03231,2025-03-01,Completed
ORD11356,C01370,2025-05-28,Completed
ORD11357,C04965,2025-04-08,Completed
ORD11358,C04347,2025-01-13,Completed
ORD11359,C00397,2025-08-31,Cancelled
ORD11360,C00365,2025-03-01,Completed
ORD11361,C03777,2025-05-31,Completed
ORD11362,C03247,2025-01-11,Completed
ORD11363,C01811,2025-06-01,Completed
ORD11364,C03075,2025-05-16,Completed
ORD11365,C00960,2025-09-07,Pending
ORD11366,C02650,2025-01-05,Completed
ORD11367,C04486,2025-04-14,Completed
ORD11368,C01082,2025-04-15,Completed
ORD11369,C00945,2025-06-13,Cancelled
ORD11370,C01854,2025-05-20,Completed
ORD11371,C04086,2025-07-13,Completed
ORD11372,C00845,2025-09-08,Completed
ORD11373,C00586,2025-11-23,Completed
ORD11374,C01813,2025-08-20,Completed
ORD11375,C00857,2025-06-02,Completed
ORD11376,C03112,2025-05-24,Completed
ORD11377,C03346,2025-12-22,Completed
ORD11378,C04328,2025-12-17,Completed
ORD11379,C04586,2025-04-06,Completed
ORD11380,C04994,2025-08-21,Cancelled
ORD11381,C01579,2025-11-28,Completed
ORD11382,C03648,2025-09-28,Completed
ORD11383,C00264,2025-03-23,Completed
ORD11384,C02375,2025-12-23,Completed
ORD11385,C03385,2025-04-21,Completed
ORD11386,C03002,2025-07-02,Cancelled
ORD11387,C00138,2025-02-04,Completed
ORD11388,C00544,2025-12-03,Completed
ORD11389,C04643,2025-02-11,Completed
ORD11390,C04851,2025-10-29,Completed
ORD11391,C01059,2025-06-14,Completed
ORD11392,C02760,2025-10-23,Completed
ORD11393,C01939,2025-01-04,Completed
ORD11394,C04689,2025-07-18,Completed
ORD11395,C02225,2025-10-19,Returned
ORD11396,C03998,2025-01-30,Completed
ORD11397,C02376,2025-05-12,Completed
ORD11398,C04813,2025-10-18,Completed
ORD11399,C02129,2025-06-10,Completed
ORD11400,C00577,2025-01-03,Completed
ORD11401,C00308,2025-11-24,Pending
ORD11402,C01678,2025-09-16,Completed
ORD11403,C03903,2025-01-01,Completed
ORD11404,C03704,2025-02-07,Completed
ORD11405,C03519,2025-01-12,Completed
ORD11406,C01077,2025-02-04,Completed
ORD11407,C00814,2025-01-04,Completed
ORD11408,C02346,2025-07-28,Completed
ORD11409,C03975,2025-11-08,Completed
ORD11410,C02898,2025-03-15,Completed
ORD11411,C00332,2025-01-31,Completed
ORD11412,C02330,2025-10-10,Completed
ORD11413,C02570,2025-06-03,Completed
ORD11414,C02844,2025-12-13,Completed
ORD11415,C03551,2025-12-27,Completed
ORD11416,C03144,2025-03-14,Completed
ORD11417,C01355,2025-11-13,Completed
ORD11418,C02640,2025-05-17,Completed
ORD11419,C00776,2025-08-24,Completed
ORD11420,C00145,2025-06-27,Completed
ORD11421,C04079,2025-04-20,Completed
ORD11422,C01177,2025-11-14,Completed
ORD11423,C03371,2025-10-21,Completed
ORD11424,C03815,2025-01-05,Completed
ORD11425,C02058,2025-12-14,Completed
ORD11426,C04035,2025-03-14,Returned
ORD11427,C01969,2025-06-21,Pending
ORD11428,C04297,2025-04-07,Completed
ORD11429,C04717,2025-12-08,Cancelled
ORD11430,C02735,2025-02-12,Completed
ORD11431,C02985,2025-11-22,Completed
ORD11432,C00446,2025-06-05,Completed
ORD11433,C03958,2025-01-12,Completed
ORD11434,C02509,2025-09-24,Completed
ORD11435,C00060,2025-12-18,Completed
ORD11436,C03201,2025-03-08,Completed
ORD11437,C02038,2025-03-29,Completed
ORD11438,C02809,2025-04-20,Completed
ORD11439,C01292,2025-08-24,Returned
ORD11440,C02515,2025-04-21,Completed
ORD11441,C01919,2025-03-21,Returned
ORD11442,C03234,2025-03-24,Completed
ORD11443,C02764,2025-01-30,Completed
ORD11444,C01706,2025-06-05,Completed
ORD11445,C01728,2025-08-22,Completed
ORD11446,C01122,2025-04-29,Completed
ORD11447,C00585,2025-05-14,Completed
ORD11448,C02103,2025-08-06,Completed
ORD11449,C02978,2025-01-16,Completed
ORD11450,C04344,2025-01-29,Completed
ORD11451,C02677,2025-06-01,Completed
ORD11452,C04436,2025-06-11,Cancelled
ORD11453,C01356,2025-02-01,Completed
ORD11454,C04791,2025-09-11,Completed
ORD11455,C00358,2025-03-03,Cancelled
ORD11456,C00161,2025-05-22,Pending
ORD11457,C02216,2025-04-21,Completed
ORD11458,C00294,2025-07-06,Pending
ORD11459,C00355,2025-10-26,Completed
ORD11460,C00438,2025-10-25,Completed
ORD11461,C01978,2025-05-11,Completed
ORD11462,C04751,2025-07-29,Returned
ORD11463,C00162,2025-01-29,Returned
ORD11464,C04334,2025-09-04,Completed
ORD11465,C04128,2025-05-30,Cancelled
ORD11466,C04315,2025-07-20,Completed
ORD11467,C02682,2025-09-24,Cancelled
ORD11468,C02484,2025-03-21,Completed
ORD11469,C02880,2025-04-05,Completed
ORD11470,C03604,2025-07-19,Completed
ORD11471,C02881,2025-08-28,Completed
ORD11472,C03001,2025-12-21,Completed
ORD11473,C02403,2025-06-09,Completed
ORD11474,C04763,2025-03-31,Completed
ORD11475,C04045,2025-06-24,Completed
ORD11476,C00709,2025-11-05,Completed
ORD11477,C01200,2025-07-04,Completed
ORD11478,C03341,2025-08-14,Completed
ORD11479,C04996,2025-05-24,Completed
ORD11480,C01533,2025-03-30,Completed
ORD11481,C03477,2025-07-17,Completed
ORD11482,C02911,2025-03-31,Completed
ORD11483,C04172,2025-02-22,Completed
ORD11484,C04990,2025-10-08,Completed
ORD11485,C00621,2025-12-19,Completed
ORD11486,C01488,2025-01-12,Returned
ORD11487,C01822,2025-12-07,Completed
ORD11488,C03740,2025-09-13,Completed
ORD11489,C01806,2025-03-03,Completed
ORD11490,C02077,2025-01-26,Completed
ORD11491,C04830,2025-05-06,Completed
ORD11492,C03140,2025-12-31,Completed
ORD11493,C03073,2025-03-17,Pending
ORD11494,C01877,2025-02-04,Completed
ORD11495,C02769,2025-11-24,Completed
ORD11496,C01672,2025-04-22,Returned
ORD11497,C03826,2025-04-13,Completed
ORD11498,C02438,2025-09-05,Completed
ORD11499,C03537,2025-04-22,Completed
ORD11500,C03559,2025-06-13,Completed
ORD11501,C02917,2025-09-18,Completed
ORD11502,C03720,2025-08-09,Completed
ORD11503,C02458,2025-11-19,Completed
ORD11504,C04807,2025-02-04,Completed
ORD11505,C04541,2025-10-19,Completed
ORD11506,C01795,2025-11-22,Completed
ORD11507,C02006,2025-12-31,Completed
ORD11508,C04180,2025-06-14,Completed
ORD11509,C00843,2025-05-18,Cancelled
ORD11510,C02556,2025-11-23,Completed
ORD11511,C04643,2025-09-26,Returned
ORD11512,C01634,2025-07-29,Completed
ORD11513,C03830,2025-07-29,Completed
ORD11514,C00173,2025-08-24,Completed
ORD11515,C00194,2025-06-12,Completed
ORD11516,C00644,2025-02-20,Returned
ORD11517,C02844,2025-06-30,Completed
ORD11518,C00794,2025-01-23,Completed
ORD11519,C02450,2025-11-01,Completed
ORD11520,C04465,2025-03-04,Completed
ORD11521,C04270,2025-07-25,Pending
ORD11522,C04963,2025-07-15,Completed
ORD11523,C00708,2025-07-10,Completed
ORD11524,C04324,2025-11-08,Completed
ORD11525,C00526,2025-09-07,Completed
ORD11526,C04119,2025-08-13,Completed
ORD11527,C04856,2025-08-22,Completed
ORD11528,C00649,2025-04-06,Completed
ORD11529,C04154,2025-04-20,Cancelled
ORD11530,C00958,2025-07-02,Pending
ORD11531,C03326,2025-03-28,Cancelled
ORD11532,C02137,2025-04-06,Completed
ORD11533,C03198,2025-01-25,Completed
ORD11534,C00567,2025-02-19,Completed
ORD11535,C03945,2025-08-02,Completed
ORD11536,C00087,2025-06-25,Completed
ORD11537,C02022,2025-06-20,Pending
ORD11538,C01247,2025-07-27,Completed
ORD11539,C01028,2025-02-04,Cancelled
ORD11540,C02437,2025-12-30,Completed
ORD11541,C00685,2025-10-25,Returned
ORD11542,C00011,2025-12-21,Completed
ORD11543,C02026,2025-03-30,Completed
ORD11544,C00864,2025-01-17,Returned
ORD11545,C03882,2025-05-07,Completed
ORD11546,C02787,2025-08-20,Completed
ORD11547,C01148,2025-03-03,Completed
ORD11548,C01967,2025-01-19,Completed
ORD11549,C02452,2025-09-18,Completed
ORD11550,C04618,2025-11-22,Completed
ORD11551,C02660,2025-07-29,Returned
ORD11552,C02059,2025-04-15,Completed
ORD11553,C03628,2025-03-12,Pending
ORD11554,C00645,2025-01-30,Cancelled
ORD11555,C02293,2025-07-22,Completed
ORD11556,C00547,2025-02-06,Completed
ORD11557,C03165,2025-08-21,Completed
ORD11558,C00546,2025-10-17,Completed
ORD11559,C04055,2025-10-01,Completed
ORD11560,C02866,2025-01-11,Cancelled
ORD11561,C02618,2025-06-04,Completed
ORD11562,C02963,2025-11-14,Completed
ORD11563,C00895,2025-10-08,Completed
ORD11564,C01822,2025-02-18,Completed
ORD11565,C02942,2025-05-30,Completed
ORD11566,C00030,2025-10-23,Completed
ORD11567,C04093,2025-04-09,Completed
ORD11568,C00847,2025-05-01,Completed
ORD11569,C00176,2025-06-25,Completed
ORD11570,C00052,2025-08-19,Completed
ORD11571,C02083,2025-09-05,Completed
ORD11572,C04560,2025-12-16,Completed
ORD11573,C01065,2025-11-19,Completed
ORD11574,C02212,2025-04-09,Completed
ORD11575,C04492,2025-12-20,Completed
ORD11576,C01553,2025-02-15,Completed
ORD11577,C02729,2025-04-30,Pending
ORD11578,C02306,2025-10-11,Cancelled
ORD11579,C00069,2025-08-28,Completed
ORD11580,C00185,2025-08-14,Pending
ORD11581,C04358,2025-05-09,Returned
ORD11582,C02841,2025-12-08,Completed
ORD11583,C02270,2025-06-18,Completed
ORD11584,C02469,2025-01-28,Completed
ORD11585,C01083,2025-03-24,Completed
ORD11586,C03961,2025-07-13,Cancelled
ORD11587,C00048,2025-03-08,Completed
ORD11588,C04539,2025-01-28,Completed
ORD11589,C03554,2025-09-06,Completed
ORD11590,C02751,2025-04-01,Completed
ORD11591,C04839,2025-04-09,Pending
ORD11592,C02325,2025-05-11,Completed
ORD11593,C02875,2025-03-04,Returned
ORD11594,C04824,2025-01-20,Completed
ORD11595,C03605,2025-09-08,Completed
ORD11596,C01178,2025-02-03,Returned
ORD11597,C00064,2025-10-13,Completed
ORD11598,C00122,2025-08-01,Completed
ORD11599,C02267,2025-06-01,Completed
ORD11600,C04014,2025-02-22,Completed
ORD11601,C04251,2025-05-12,Completed
ORD11602,C02718,2025-08-16,Returned
ORD11603,C02834,2025-05-19,Completed
ORD11604,C01877,2025-08-24,Completed
ORD11605,C02766,2025-04-18,Cancelled
ORD11606,C02115,2025-10-17,Completed
ORD11607,C01029,2025-06-09,Completed
ORD11608,C03436,2025-09-24,Completed
ORD11609,C04176,2025-11-30,Cancelled
ORD11610,C01588,2025-03-26,Completed
ORD11611,C02724,2025-04-24,Completed
ORD11612,C00216,2025-04-05,Completed
ORD11613,C03665,2025-08-17,Completed
ORD11614,C03241,2025-11-24,Completed
ORD11615,C00061,2025-04-09,Completed
ORD11616,C04243,2025-05-11,Completed
ORD11617,C00907,2025-04-23,Completed
ORD11618,C00078,2025-06-23,Completed
ORD11619,C04048,2025-12-18,Returned
ORD11620,C04023,2025-06-21,Completed
ORD11621,C01333,2025-04-04,Completed
ORD11622,C01313,2025-01-24,Completed
ORD11623,C02502,2025-01-07,Completed
ORD11624,C01232,2025-04-20,Cancelled
ORD11625,C02304,2025-03-10,Completed
ORD11626,C01538,2025-04-26,Cancelled
ORD11627,C04465,2025-09-03,Completed
ORD11628,C01727,2025-10-11,Completed
ORD11629,C03056,2025-04-18,Completed
ORD11630,C00270,2025-01-28,Completed
ORD11631,C00795,2025-06-10,Cancelled
ORD11632,C03370,2025-05-03,Completed
ORD11633,C01625,2025-07-26,Completed
