order_item_id,order_id,product_id,quantity,unit_price,discount
OI025612,ORD10273,P0003,1,30579.65,0.1
OI025613,ORD10274,P0052,1,4127.99,0
OI025614,ORD10274,P0188,1,1279.04,0
OI025615,ORD10275,P0091,1,28.52,0
OI025616,ORD10275,P0129,2,12476.56,0.15
OI025617,ORD10275,P0040,1,241.46,0.1
OI025618,ORD10275,P0115,2,8406.21,0.15
OI025619,ORD10276,P0042,2,406.06,0.2
OI025620,ORD10276,P0017,3,5051.16,0.1
OI025621,ORD10277,P0130,1,6787.49,0.2
OI025622,ORD10277,P0087,2,2501.25,0.15
OI025623,ORD10277,P0039,2,613.63,0.1
OI025624,ORD10278,P0117,1,54010.34,0.2
OI025625,ORD10278,P0020,1,7413.73,0
OI025626,ORD10278,P0031,1,1372.86,0.1
OI025627,ORD10279,P0132,1,8690.52,0
OI025628,ORD10279,P0104,1,1088.18,0.2
OI025629,ORD10279,P0120,2,12229.12,0.15
OI025630,ORD10280,P0059,1,1461.18,0
OI025631,ORD10280,P0178,2,2687.82,0
OI025632,ORD10281,P0150,1,234.38,0
OI025633,ORD10281,P0013,2,2682.88,0.1
OI025634,ORD10282,P0200,2,718.72,0
OI025635,ORD10282,P0097,1,378.3,0.15
OI025636,ORD10282,P0185,1,6510.85,0
OI025637,ORD10283,P0146,2,25.53,0.05
OI025638,ORD10283,P0043,1,484.09,0.05
OI025639,ORD10284,P0052,2,4127.99,0.2
OI025640,ORD10284,P0117,2,55090.55,0
OI025641,ORD10285,P0113,1,28147.86,0.15
OI025642,ORD10285,P0034,1,577.65,0.2
OI025643,ORD10286,P0020,2,7413.73,0
OI025644,ORD10286,P0135,2,1006.53,0.1
OI025645,ORD10287,P0121,2,3037.21,0.1
OI025646,ORD10287,P0108,4,3155.33,0.05
OI025647,ORD10287,P0165,1,3675.12,0.15
OI025648,ORD10288,P0135,2,1027.07,0.05
OI025649,ORD10288,P0046,3,1112.09,0
OI025650,ORD10289,P0164,2,2497.56,0.15
OI025651,ORD10289,P0080,2,963.55,0.15
OI025652,ORD10289,P0092,3,328.65,0.05
OI025653,ORD10290,P0166,2,72139.58,0.1
OI025654,ORD10290,P0086,1,1390.35,0.15
OI025655,ORD10291,P0012,1,1961.09,0.2
OI025656,ORD10291,P0183,1,9062.77,0.2
OI025657,ORD10291,P0006,2,65460.48,0.2
OI025658,ORD10292,P0170,2,8986.41,0.1
OI025659,ORD10292,P0018,2,9053.61,0.15
OI025660,ORD10293,P0191,1,422.43,0.15
OI025661,ORD10293,P0019,2,13706.28,0.15
OI025662,ORD10294,P0085,1,335.79,0
OI025663,ORD10294,P0006,1,65460.48,0
OI025664,ORD10295,P0085,1,329.07,0.1
OI025665,ORD10295,P0116,2,64047.72,0
OI025666,ORD10295,P0177,2,2183.51,0
OI025667,ORD10296,P0114,1,1507.14,0
OI025668,ORD10296,P0020,1,7413.73,0.2
OI025669,ORD10296,P0030,3,333.12,0.2
OI025670,ORD10296,P0029,3,467.34,0.05
OI025671,ORD10297,P0089,1,565.78,0
OI025672,ORD10297,P0130,1,6651.74,0
OI025673,ORD10297,P0020,3,7413.73,0.2
OI025674,ORD10298,P0172,2,48479.42,0.2
OI025675,ORD10298,P0027,1,691.62,0.15
OI025676,ORD10298,P0149,2,571.64,0.1
OI025677,ORD10299,P0030,2,333.12,0
OI025678,ORD10299,P0146,1,26.05,0.05
OI025679,ORD10300,P0067,2,2079.89,0
OI025680,ORD10300,P0191,2,414.15,0
OI025681,ORD10300,P0200,2,718.72,0.15
OI025682,ORD10301,P0127,1,4703.47,0
OI025683,ORD10301,P0095,2,238.67,0.05
OI025684,ORD10301,P0178,2,2634.06,0.2
OI025685,ORD10301,P0147,2,306.64,0.15
OI025686,ORD10302,P0164,1,2399.62,0
OI025687,ORD10302,P0109,1,2481.75,0.05
OI025688,ORD10302,P0134,1,1500.98,0.1
OI025689,ORD10303,P0102,1,950.52,0
OI025690,ORD10303,P0200,1,718.72,0.05
OI025691,ORD10304,P0190,1,976.11,0.2
OI025692,ORD10304,P0125,1,1338.95,0.2
OI025693,ORD10304,P0179,1,2040.25,0
OI025694,ORD10304,P0156,1,1302.27,0.2
OI025695,ORD10305,P0130,1,6787.49,0.2
OI025696,ORD10305,P0102,2,931.51,0
OI025697,ORD10306,P0080,2,963.55,0.05
OI025698,ORD10306,P0200,1,718.72,0
OI025699,ORD10307,P0088,3,1071.07,0
OI025700,ORD10307,P0064,4,23788.54,0
OI025701,ORD10307,P0181,2,2908.95,0
OI025702,ORD10307,P0035,1,683.15,0
OI025703,ORD10308,P0030,1,326.46,0.15
OI025704,ORD10308,P0190,2,976.11,0.1
OI025705,ORD10309,P0019,1,13980.41,0
OI025706,ORD10309,P0157,1,852.33,0
OI025707,ORD10310,P0017,1,5051.16,0.1
OI025708,ORD10310,P0082,1,660.59,0.05
OI025709,ORD10311,P0094,1,609.07,0.05
OI025710,ORD10311,P0012,2,1961.09,0.1
OI025711,ORD10311,P0140,1,338.83,0.1
OI025712,ORD10311,P0130,2,6787.49,0
OI025713,ORD10312,P0185,1,6510.85,0
OI025714,ORD10312,P0190,1,995.63,0
OI025715,ORD10313,P0091,1,29.68,0.1
OI025716,ORD10313,P0008,2,60611.2,0
OI025717,ORD10313,P0154,1,381.73,0.15
OI025718,ORD10314,P0145,2,680.59,0.15
OI025719,ORD10314,P0170,3,9166.14,0.05
OI025720,ORD10315,P0164,1,2497.56,0
OI025721,ORD10315,P0130,1,6787.49,0.15
OI025722,ORD10315,P0192,1,682.5,0.2
OI025723,ORD10316,P0194,1,483.07,0.15
OI025724,ORD10316,P0019,2,13706.28,0
OI025725,ORD10316,P0069,2,1750.07,0.15
OI025726,ORD10317,P0122,2,2015.83,0.2
OI025727,ORD10317,P0193,1,593.23,0.2
OI025728,ORD10318,P0188,1,1253.46,0.1
OI025729,ORD10318,P0198,2,910.55,0
OI025730,ORD10319,P0177,1,2140.7,0.1
OI025731,ORD10319,P0171,3,71342.03,0.05
OI025732,ORD10320,P0011,4,3214.6,0.1
OI025733,ORD10320,P0185,2,6510.85,0.15
OI025734,ORD10321,P0009,3,24075.69,0.05
OI025735,ORD10321,P0083,3,647,0
OI025736,ORD10322,P0131,2,2016.98,0
OI025737,ORD10322,P0094,1,609.07,0.2
OI025738,ORD10323,P0091,1,29.1,0
OI025739,ORD10323,P0135,1,1006.53,0.05
OI025740,ORD10323,P0018,2,8876.09,0
OI025741,ORD10324,P0114,2,1507.14,0.2
OI025742,ORD10324,P0056,1,74295.39,0
OI025743,ORD10325,P0024,1,1416.78,0.2
OI025744,ORD10325,P0106,1,2375.01,0
OI025745,ORD10326,P0192,2,668.85,0.05
OI025746,ORD10326,P0012,2,2000.31,0
OI025747,ORD10327,P0069,2,1785.79,0
OI025748,ORD10327,P0070,1,1384.44,0
OI025749,ORD10327,P0109,1,2583.05,0.2
OI025750,ORD10328,P0074,2,13403.43,0.05
OI025751,ORD10328,P0002,1,61867.95,0.1
OI025752,ORD10329,P0014,1,1756.64,0
OI025753,ORD10329,P0173,1,57765.33,0.05
OI025754,ORD10329,P0126,1,2790.54,0.15
OI025755,ORD10330,P0068,2,2309.06,0
OI025756,ORD10330,P0104,1,1088.18,0.15
OI025757,ORD10330,P0086,1,1390.35,0.1
OI025758,ORD10330,P0128,1,9906.76,0.15
OI025759,ORD10331,P0037,1,317.38,0.05
OI025760,ORD10331,P0077,1,9139.65,0.2
OI025761,ORD10331,P0043,1,503.85,0.15
OI025762,ORD10332,P0192,1,682.5,0.05
OI025763,ORD10332,P0159,2,1089.06,0.05
OI025764,ORD10332,P0017,4,4950.14,0
OI025765,ORD10333,P0064,1,23322.1,0.2
OI025766,ORD10333,P0118,2,56941.9,0
OI025767,ORD10334,P0040,1,246.29,0
OI025768,ORD10334,P0155,1,523.66,0
OI025769,ORD10335,P0054,2,2365.89,0.05
OI025770,ORD10335,P0002,2,63130.56,0.15
OI025771,ORD10336,P0028,3,615.3,0.15
OI025772,ORD10336,P0172,1,49468.8,0
OI025773,ORD10336,P0037,1,317.38,0.15
OI025774,ORD10337,P0055,1,3492.21,0.1
OI025775,ORD10337,P0147,1,312.77,0
OI025776,ORD10338,P0198,2,929.13,0.2
OI025777,ORD10338,P0045,1,470.87,0
OI025778,ORD10338,P0049,3,1186.28,0
OI025779,ORD10339,P0156,1,1276.74,0.05
OI025780,ORD10339,P0172,2,50458.18,0.15
OI025781,ORD10339,P0139,3,481.52,0.1
OI025782,ORD10340,P0169,1,1415.2,0.05
OI025783,ORD10340,P0028,1,627.61,0.15
OI025784,ORD10340,P0136,1,419.97,0.1
OI025785,ORD10340,P0187,1,9183.18,0.1
OI025786,ORD10341,P0198,1,947.71,0.1
OI025787,ORD10341,P0145,2,694.48,0.15
OI025788,ORD10342,P0097,1,386.02,0.1
OI025789,ORD10342,P0122,2,2015.83,0
OI025790,ORD10342,P0101,2,1315.13,0
OI025791,ORD10343,P0046,2,1134.79,0.2
OI025792,ORD10343,P0107,3,3992.01,0.2
OI025793,ORD10344,P0089,1,577.1,0.1
OI025794,ORD10344,P0021,1,1966.77,0.2
OI025795,ORD10345,P0008,1,61823.42,0.1
OI025796,ORD10345,P0026,1,393.23,0.1
OI025797,ORD10345,P0121,3,2918.11,0.05
OI025798,ORD10345,P0088,2,1029.07,0
OI025799,ORD10346,P0175,3,12559.91,0
OI025800,ORD10346,P0157,2,887.11,0
OI025801,ORD10346,P0009,4,24075.69,0.2
OI025802,ORD10347,P0111,1,73764.96,0
OI025803,ORD10347,P0153,1,484.65,0
OI025804,ORD10348,P0081,1,382.83,0.1
OI025805,ORD10348,P0112,1,65735.39,0.05
OI025806,ORD10348,P0011,2,3214.6,0
OI025807,ORD10348,P0029,2,476.88,0.15
OI025808,ORD10349,P0041,1,595.36,0.05
OI025809,ORD10349,P0052,1,4045.43,0
OI025810,ORD10350,P0085,1,335.79,0.05
OI025811,ORD10350,P0199,2,595.7,0.2
OI025812,ORD10351,P0093,1,143.61,0
OI025813,ORD10351,P0069,1,1821.51,0
OI025814,ORD10351,P0120,4,12473.7,0
OI025815,ORD10352,P0109,2,2532.4,0.1
OI025816,ORD10352,P0037,2,317.38,0
OI025817,ORD10352,P0078,1,1231.65,0.15
OI025818,ORD10353,P0041,1,607.51,0.05
OI025819,ORD10353,P0137,1,719.63,0.15
OI025820,ORD10354,P0136,2,428.37,0.2
OI025821,ORD10354,P0104,1,1088.18,0
OI025822,ORD10354,P0175,1,12559.91,0.15
OI025823,ORD10355,P0061,1,71007.17,0.15
OI025824,ORD10355,P0195,3,366.32,0.05
OI025825,ORD10355,P0141,2,1347.9,0
OI025826,ORD10356,P0198,2,947.71,0.1
OI025827,ORD10356,P0054,1,2413.21,0
OI025828,ORD10357,P0152,1,421.02,0
OI025829,ORD10357,P0086,1,1390.35,0.15
OI025830,ORD10357,P0036,1,26.93,0
OI025831,ORD10358,P0018,2,8876.09,0.15
OI025832,ORD10358,P0050,2,2688.08,0
OI025833,ORD10358,P0053,2,2909.1,0.1
OI025834,ORD10359,P0079,2,1470.09,0.1
OI025835,ORD10359,P0067,1,2122.34,0
OI025836,ORD10360,P0082,1,674.07,0.2
OI025837,ORD10360,P0078,1,1231.65,0.1
OI025838,ORD10361,P0069,1,1750.07,0
OI025839,ORD10361,P0198,1,929.13,0
OI025840,ORD10361,P0066,2,2927.41,0
OI025841,ORD10362,P0153,1,465.65,0
OI025842,ORD10362,P0013,3,2682.88,0.15
OI025843,ORD10362,P0106,1,2471.95,0
OI025844,ORD10363,P0105,1,2466.13,0
OI025845,ORD10363,P0160,1,2382,0.1
OI025846,ORD10363,P0199,1,595.7,0
OI025847,ORD10364,P0140,2,338.83,0.2
OI025848,ORD10364,P0050,1,2688.08,0
OI025849,ORD10364,P0101,2,1289.34,0.1
OI025850,ORD10364,P0129,2,12231.92,0.2
OI025851,ORD10365,P0197,3,2388.14,0
OI025852,ORD10365,P0105,3,2466.13,0
OI025853,ORD10366,P0153,1,475.15,0
OI025854,ORD10366,P0052,3,4127.99,0.05
OI025855,ORD10367,P0114,1,1507.14,0
OI025856,ORD10367,P0089,3,577.1,0
OI025857,ORD10367,P0077,1,8960.44,0.1
OI025858,ORD10368,P0022,1,8503.17,0.1
OI025859,ORD10368,P0112,2,65735.39,0
OI025860,ORD10369,P0077,3,8960.44,0.05
OI025861,ORD10369,P0093,2,146.48,0
OI025862,ORD10369,P0078,1,1231.65,0.2
OI025863,ORD10370,P0027,2,664.5,0
OI025864,ORD10370,P0086,2,1390.35,0
OI025865,ORD10371,P0011,1,3214.6,0.05
OI025866,ORD10371,P0123,2,2400.64,0
OI025867,ORD10371,P0097,1,378.3,0
OI025868,ORD10372,P0169,2,1444.08,0.1
OI025869,ORD10372,P0090,3,694.48,0.1
OI025870,ORD10372,P0076,1,2049.54,0.05
OI025871,ORD10372,P0075,1,6720.25,0
OI025872,ORD10373,P0011,1,3151.57,0
OI025873,ORD10373,P0194,1,464.13,0.1
OI025874,ORD10374,P0191,1,422.43,0
OI025875,ORD10374,P0069,1,1821.51,0
OI025876,ORD10374,P0053,1,2909.1,0.15
OI025877,ORD10375,P0143,2,982.23,0.05
OI025878,ORD10375,P0126,1,2681.1,0
OI025879,ORD10376,P0140,1,338.83,0.05
OI025880,ORD10376,P0092,1,322.21,0
OI025881,ORD10377,P0079,3,1499.49,0.2
OI025882,ORD10377,P0119,1,26587.51,0
OI025883,ORD10378,P0077,2,8960.44,0.15
OI025884,ORD10378,P0089,1,554.46,0
OI025885,ORD10378,P0178,1,2741.58,0
OI025886,ORD10379,P0009,3,24557.2,0.1
OI025887,ORD10379,P0148,2,150.97,0.2
OI025888,ORD10379,P0061,1,72427.31,0
OI025889,ORD10380,P0024,1,1388.44,0.15
OI025890,ORD10380,P0084,2,481.88,0.1
OI025891,ORD10380,P0067,3,2122.34,0.2
OI025892,ORD10381,P0100,1,538.87,0
OI025893,ORD10381,P0169,2,1444.08,0.1
OI025894,ORD10381,P0073,3,8757.54,0.2
OI025895,ORD10382,P0148,2,150.97,0
OI025896,ORD10382,P0186,1,1919.45,0
OI025897,ORD10383,P0048,1,1436.52,0
OI025898,ORD10383,P0176,1,3230.44,0.15
OI025899,ORD10384,P0149,1,571.64,0
OI025900,ORD10384,P0059,2,1490.4,0.15
OI025901,ORD10384,P0126,1,2735.82,0
OI025902,ORD10385,P0018,2,8876.09,0.15
OI025903,ORD10385,P0155,2,523.66,0.1
OI025904,ORD10385,P0003,4,31827.79,0.15
OI025905,ORD10385,P0065,3,12995.45,0
OI025906,ORD10386,P0016,1,2883.1,0.2
OI025907,ORD10386,P0046,2,1112.09,0
OI025908,ORD10387,P0133,1,1397.94,0.05
OI025909,ORD10387,P0075,1,6720.25,0.05
OI025910,ORD10388,P0147,2,312.77,0.05
OI025911,ORD10388,P0159,1,1089.06,0.05
OI025912,ORD10388,P0177,3,2140.7,0.05
OI025913,ORD10389,P0158,2,1538.09,0.2
OI025914,ORD10389,P0123,2,2448.65,0
OI025915,ORD10389,P0100,1,538.87,0
OI025916,ORD10390,P0101,1,1289.34,0
OI025917,ORD10390,P0026,4,393.23,0.1
OI025918,ORD10390,P0020,1,7413.73,0.2
OI025919,ORD10390,P0173,2,58920.64,0
OI025920,ORD10391,P0154,1,389.52,0.15
OI025921,ORD10391,P0117,1,54010.34,0.05
OI025922,ORD10391,P0111,2,75270.37,0.1
OI025923,ORD10391,P0147,1,306.64,0.2
OI025924,ORD10392,P0004,1,1594.68,0
OI025925,ORD10392,P0058,2,31996.16,0.2
OI025926,ORD10393,P0034,1,566.1,0.05
OI025927,ORD10393,P0018,3,9053.61,0
OI025928,ORD10394,P0170,1,8986.41,0
OI025929,ORD10394,P0199,3,607.61,0.2
OI025930,ORD10395,P0077,2,8781.23,0.1
OI025931,ORD10395,P0135,2,1027.07,0.05
OI025932,ORD10396,P0124,2,1834.06,0.1
OI025933,ORD10396,P0015,2,1373.2,0.05
OI025934,ORD10397,P0005,1,8934.63,0.05
OI025935,ORD10397,P0166,1,75084.06,0.2
OI025936,ORD10397,P0080,1,963.55,0.05
OI025937,ORD10398,P0094,1,609.07,0.05
OI025938,ORD10398,P0047,1,942.88,0.15
OI025939,ORD10398,P0085,2,335.79,0.05
OI025940,ORD10399,P0192,4,682.5,0
OI025941,ORD10399,P0002,1,63130.56,0
OI025942,ORD10400,P0167,1,66763.33,0.15
OI025943,ORD10400,P0182,1,5001.57,0.15
OI025944,ORD10401,P0157,1,869.72,0.2
OI025945,ORD10401,P0009,2,24075.69,0
OI025946,ORD10402,P0013,1,2682.88,0.2
OI025947,ORD10402,P0164,1,2497.56,0
OI025948,ORD10403,P0105,1,2466.13,0.1
OI025949,ORD10403,P0175,1,12559.91,0.1
OI025950,ORD10404,P0129,1,12231.92,0.2
OI025951,ORD10404,P0174,1,26874.76,0.2
OI025952,ORD10405,P0174,1,26337.26,0.05
OI025953,ORD10405,P0022,1,8676.7,0
OI025954,ORD10406,P0060,1,9187,0
OI025955,ORD10406,P0021,3,2006.11,0.1
OI025956,ORD10407,P0043,1,493.97,0
OI025957,ORD10407,P0040,1,236.63,0
OI025958,ORD10408,P0099,2,412.09,0.1
OI025959,ORD10408,P0077,1,8960.44,0
OI025960,ORD10408,P0056,2,74295.39,0
OI025961,ORD10409,P0057,2,65329.71,0
OI025962,ORD10409,P0079,2,1470.09,0.2
OI025963,ORD10409,P0155,3,523.66,0
OI025964,ORD10410,P0010,2,12615.92,0.15
OI025965,ORD10410,P0163,1,2800.22,0
OI025966,ORD10411,P0001,3,71812.96,0.15
OI025967,ORD10411,P0120,2,11984.54,0.05
OI025968,ORD10411,P0183,1,8885.07,0
OI025969,ORD10412,P0054,1,2413.21,0.2
OI025970,ORD10412,P0122,1,2015.83,0
OI025971,ORD10412,P0017,1,5152.18,0.05
OI025972,ORD10413,P0066,2,2927.41,0.2
OI025973,ORD10413,P0027,2,678.06,0.15
OI025974,ORD10414,P0189,3,1574.29,0
OI025975,ORD10414,P0020,1,7265.46,0.1
OI025976,ORD10415,P0170,1,9166.14,0.05
OI025977,ORD10415,P0037,1,323.73,0.2
OI025978,ORD10415,P0118,1,56941.9,0.05
OI025979,ORD10415,P0109,1,2481.75,0
OI025980,ORD10416,P0156,1,1276.74,0
OI025981,ORD10416,P0149,2,571.64,0.2
OI025982,ORD10416,P0157,2,869.72,0.05
OI025983,ORD10417,P0154,1,389.52,0.15
OI025984,ORD10417,P0177,1,2140.7,0.2
OI025985,ORD10417,P0025,1,1024.33,0
OI025986,ORD10418,P0018,1,8876.09,0.15
OI025987,ORD10418,P0190,1,956.59,0.15
OI025988,ORD10419,P0017,2,5051.16,0
OI025989,ORD10419,P0103,1,1503.27,0.15
OI025990,ORD10420,P0160,3,2382,0.05
OI025991,ORD10420,P0049,1,1186.28,0.2
OI025992,ORD10420,P0159,1,1067.28,0.15
OI025993,ORD10421,P0186,1,1919.45,0
OI025994,ORD10421,P0029,2,476.88,0.15
OI025995,ORD10422,P0122,2,2015.83,0.2
OI025996,ORD10422,P0145,1,708.37,0
OI025997,ORD10423,P0122,1,2015.83,0
OI025998,ORD10423,P0002,1,61867.95,0.1
OI025999,ORD10423,P0110,1,3335.32,0
OI026000,ORD10424,P0127,1,4703.47,0.2
OI026001,ORD10424,P0184,1,12585.74,0
OI026002,ORD10425,P0060,2,9187,0.1
OI026003,ORD10425,P0050,1,2741.84,0.2
OI026004,ORD10426,P0101,1,1315.13,0.2
OI026005,ORD10426,P0093,1,140.74,0.15
OI026006,ORD10427,P0070,1,1384.44,0.2
OI026007,ORD10427,P0067,1,2164.79,0
OI026008,ORD10428,P0126,2,2735.82,0.15
OI026009,ORD10428,P0118,1,56941.9,0.2
OI026010,ORD10429,P0119,1,27119.26,0.05
OI026011,ORD10429,P0194,2,464.13,0.15
OI026012,ORD10430,P0090,1,694.48,0.1
OI026013,ORD10430,P0048,1,1408.35,0
OI026014,ORD10430,P0183,2,8885.07,0
OI026015,ORD10431,P0096,3,594.98,0.05
OI026016,ORD10431,P0015,2,1373.2,0.15
OI026017,ORD10432,P0004,3,1562.79,0.1
OI026018,ORD10432,P0180,2,1253.77,0.2
OI026019,ORD10433,P0006,2,65460.48,0.05
OI026020,ORD10433,P0153,2,475.15,0.2
OI026021,ORD10434,P0057,1,65329.71,0.1
OI026022,ORD10434,P0021,2,1927.43,0.2
OI026023,ORD10434,P0183,2,9062.77,0.15
OI026024,ORD10435,P0030,3,333.12,0
OI026025,ORD10435,P0140,2,332.05,0.2
OI026026,ORD10435,P0171,2,69915.19,0
OI026027,ORD10436,P0180,2,1253.77,0
OI026028,ORD10436,P0036,1,26.93,0
OI026029,ORD10437,P0180,1,1229.19,0.15
OI026030,ORD10437,P0181,1,2908.95,0
OI026031,ORD10438,P0050,3,2634.32,0.1
OI026032,ORD10438,P0043,2,493.97,0
OI026033,ORD10438,P0008,2,60611.2,0.1
OI026034,ORD10439,P0018,2,8876.09,0.15
OI026035,ORD10439,P0161,1,2648.17,0
OI026036,ORD10440,P0074,1,12877.81,0.1
OI026037,ORD10440,P0120,2,12229.12,0
OI026038,ORD10441,P0118,3,55803.06,0.05
OI026039,ORD10441,P0007,1,49491.62,0.2
OI026040,ORD10441,P0096,1,594.98,0
OI026041,ORD10442,P0152,1,421.02,0.2
OI026042,ORD10442,P0168,1,31814.14,0
OI026043,ORD10442,P0122,1,1975.51,0.15
OI026044,ORD10443,P0012,3,2000.31,0.05
OI026045,ORD10443,P0162,2,4121.3,0.2
OI026046,ORD10443,P0127,1,4609.4,0.05
OI026047,ORD10443,P0160,1,2382,0.1
OI026048,ORD10444,P0147,1,306.64,0.2
OI026049,ORD10444,P0150,3,234.38,0.2
OI026050,ORD10444,P0005,3,8934.63,0.2
OI026051,ORD10444,P0142,1,2510.57,0
OI026052,ORD10445,P0170,2,8986.41,0.05
OI026053,ORD10445,P0161,1,2701.13,0.15
OI026054,ORD10446,P0184,2,12585.74,0.1
OI026055,ORD10446,P0054,2,2365.89,0.1
OI026056,ORD10446,P0139,2,462.64,0.1
OI026057,ORD10447,P0044,1,422.15,0
OI026058,ORD10447,P0047,1,942.88,0.2
OI026059,ORD10448,P0047,1,961.74,0
OI026060,ORD10448,P0002,2,63130.56,0
OI026061,ORD10448,P0053,1,2909.1,0.05
OI026062,ORD10449,P0017,2,4950.14,0.2
OI026063,ORD10449,P0173,2,56610.02,0.2
OI026064,ORD10449,P0075,1,6720.25,0
OI026065,ORD10450,P0088,2,1029.07,0
OI026066,ORD10450,P0089,2,565.78,0.2
OI026067,ORD10450,P0108,3,3155.33,0
OI026068,ORD10450,P0019,2,13980.41,0.2
OI026069,ORD10451,P0064,1,22855.66,0
OI026070,ORD10451,P0017,1,5051.16,0.15
OI026071,ORD10452,P0035,3,683.15,0
OI026072,ORD10452,P0190,1,976.11,0.2
OI026073,ORD10453,P0097,1,386.02,0.05
OI026074,ORD10453,P0135,1,1006.53,0.2
OI026075,ORD10454,P0179,1,2040.25,0.2
OI026076,ORD10454,P0039,1,613.63,0.05
OI026077,ORD10454,P0185,1,6510.85,0.2
OI026078,ORD10454,P0057,1,65329.71,0.2
OI026079,ORD10455,P0177,3,2140.7,0
OI026080,ORD10455,P0125,1,1338.95,0
OI026081,ORD10456,P0182,1,5103.64,0
OI026082,ORD10456,P0174,2,26337.26,0.15
OI026083,ORD10456,P0176,2,3230.44,0.05
OI026084,ORD10457,P0038,1,149.11,0.2
OI026085,ORD10457,P0196,1,1383.98,0
OI026086,ORD10458,P0124,2,1834.06,0
OI026087,ORD10458,P0074,1,13403.43,0
OI026088,ORD10459,P0091,3,29.1,0
OI026089,ORD10459,P0052,1,4045.43,0
OI026090,ORD10460,P0075,2,6720.25,0
OI026091,ORD10460,P0070,4,1357.29,0.05
OI026092,ORD10460,P0060,2,9187,0.1
OI026093,ORD10461,P0024,1,1388.44,0.2
OI026094,ORD10461,P0143,1,1022.33,0.05
OI026095,ORD10461,P0056,3,74295.39,0.2
OI026096,ORD10462,P0181,2,2908.95,0.05
OI026097,ORD10462,P0056,2,74295.39,0
OI026098,ORD10462,P0069,2,1785.79,0.15
OI026099,ORD10463,P0143,1,1022.33,0
OI026100,ORD10463,P0158,1,1600.87,0
OI026101,ORD10463,P0149,3,571.64,0.15
OI026102,ORD10464,P0043,1,493.97,0.2
OI026103,ORD10464,P0026,3,393.23,0.1
OI026104,ORD10464,P0039,1,613.63,0.05
OI026105,ORD10465,P0196,1,1411.66,0
OI026106,ORD10465,P0092,4,315.77,0.2
OI026107,ORD10466,P0150,2,229.69,0.05
OI026108,ORD10466,P0161,1,2648.17,0.1
OI026109,ORD10467,P0164,1,2497.56,0
OI026110,ORD10467,P0198,1,929.13,0.05
OI026111,ORD10467,P0068,2,2356.18,0.1
OI026112,ORD10468,P0181,1,2967.13,0
OI026113,ORD10468,P0130,1,6787.49,0
OI026114,ORD10468,P0188,1,1279.04,0
OI026115,ORD10469,P0102,1,950.52,0.05
OI026116,ORD10469,P0196,2,1411.66,0.05
OI026117,ORD10469,P0021,1,1927.43,0.05
OI026118,ORD10470,P0163,1,2744.22,0
OI026119,ORD10470,P0072,1,4750.86,0
OI026120,ORD10470,P0062,3,55469.61,0
OI026121,ORD10471,P0055,2,3562.05,0
OI026122,ORD10471,P0082,1,660.59,0
OI026123,ORD10471,P0146,1,26.05,0.2
OI026124,ORD10472,P0182,2,5103.64,0.05
OI026125,ORD10472,P0151,3,638.29,0.2
OI026126,ORD10472,P0157,1,869.72,0.15
OI026127,ORD10472,P0020,1,7265.46,0
OI026128,ORD10473,P0003,1,31203.72,0.1
OI026129,ORD10473,P0190,4,976.11,0.15
OI026130,ORD10473,P0159,2,1089.06,0
OI026131,ORD10474,P0025,1,1024.33,0
OI026132,ORD10474,P0186,1,1919.45,0.1
OI026133,ORD10475,P0056,2,74295.39,0
OI026134,ORD10475,P0083,3,621.62,0
OI026135,ORD10475,P0075,2,6720.25,0.1
OI026136,ORD10476,P0158,1,1569.48,0
OI026137,ORD10476,P0143,1,982.23,0.1
OI026138,ORD10477,P0085,2,342.51,0.05
OI026139,ORD10477,P0083,1,634.31,0.1
OI026140,ORD10478,P0046,3,1112.09,0.1
OI026141,ORD10478,P0165,1,3675.12,0
OI026142,ORD10479,P0147,1,312.77,0
OI026143,ORD10479,P0113,1,28710.82,0.05
OI026144,ORD10479,P0112,2,65735.39,0.1
OI026145,ORD10480,P0161,2,2648.17,0.05
OI026146,ORD10480,P0112,2,65735.39,0.2
OI026147,ORD10480,P0145,1,694.48,0.2
OI026148,ORD10481,P0156,1,1276.74,0.05
OI026149,ORD10481,P0082,1,674.07,0.15
OI026150,ORD10482,P0064,1,23322.1,0.2
OI026151,ORD10482,P0016,3,3000.78,0.05
OI026152,ORD10482,P0055,1,3422.37,0.1
OI026153,ORD10483,P0115,1,8577.77,0.2
OI026154,ORD10483,P0042,2,406.06,0
OI026155,ORD10483,P0180,1,1229.19,0.1
OI026156,ORD10484,P0110,1,3335.32,0
OI026157,ORD10484,P0043,2,503.85,0.05
OI026158,ORD10485,P0200,1,718.72,0
OI026159,ORD10485,P0090,1,694.48,0.2
OI026160,ORD10486,P0113,2,28147.86,0.15
OI026161,ORD10486,P0130,1,6787.49,0.15
OI026162,ORD10487,P0184,1,12585.74,0
OI026163,ORD10487,P0100,1,538.87,0
OI026164,ORD10488,P0044,3,439.39,0.05
OI026165,ORD10488,P0187,2,9370.59,0
OI026166,ORD10488,P0150,3,229.69,0.05
OI026167,ORD10489,P0126,1,2735.82,0.2
OI026168,ORD10489,P0127,2,4609.4,0.15
OI026169,ORD10489,P0128,3,9906.76,0.15
OI026170,ORD10490,P0009,1,23594.18,0
OI026171,ORD10490,P0153,2,475.15,0
OI026172,ORD10491,P0117,1,54010.34,0.05
